,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC,epoch,error_rate,lr,train_df
51,resnet18_9_0.01_0.1_modified_True,resnet18,modified,true,0.01,2,0.68,9.0,0.35,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.457322    4.021429        0.75  0.240   NaN
1      1    4.264563   21.230778        0.50  0.505   NaN
2      2    8.930694   21.799068        0.35  0.640   NaN
3      3   12.578966    3.418340        0.25  0.800   NaN
4      4   21.084934   73.599892        0.50  0.550   NaN
5      5   21.035061  128.598434        0.45  0.505   NaN
6      6   19.329592    7.675712        0.50  0.645   NaN
7      7   14.315330   11.745737        0.50  0.390   NaN
8      8   11.782710    1.512552        0.35  0.680   NaN"
52,resnet18_9_0.01_0.1_modified_True,resnet18,modified,true,0.01,3,0.345679,9.0,0.555556,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.424657    8.422359    0.500000  0.469136   NaN
1      1    3.414776   19.275276    0.500000  0.543210   NaN
2      2   13.039693   93.589531    0.555556  0.444444   NaN
3      3   21.256659   23.636454    0.500000  0.444444   NaN
4      4   23.380274   19.394640    0.500000  0.617284   NaN
5      5   19.296505   12.121849    0.500000  0.512346   NaN
6      6   17.091816   54.090778    0.555556  0.388889   NaN
7      7   16.240097   35.693176    0.611111  0.246914   NaN
8      8   14.229345   53.107895    0.555556  0.345679   NaN"
53,resnet18_9_0.01_0.1_modified_True,resnet18,modified,true,0.01,4,0.493827,9.0,0.5,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.534453    3.172391    0.500000  0.506173   NaN
1      1    3.660776   19.493443    0.500000  0.500000   NaN
2      2   11.401644   19.913174    0.333333  0.728395   NaN
3      3   18.298876   28.266869    0.611111  0.320988   NaN
4      4   26.477835    8.027096    0.444444  0.592593   NaN
5      5   18.435997   17.671692    0.444444  0.395062   NaN
6      6   14.337631    6.638143    0.500000  0.469136   NaN
7      7   16.593559    9.709271    0.500000  0.586420   NaN
8      8   13.677959   12.518230    0.500000  0.493827   NaN"
54,resnet18_9_0.01_0.1_modified_True,resnet18,modified,true,0.01,5,0.308642,9.0,0.722222,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.521518    3.252721    0.500000  0.716049   NaN
1      1    3.381437    9.454480    0.500000  0.450617   NaN
2      2   11.979417   28.266624    0.555556  0.432099   NaN
3      3   21.003975   44.718494    0.555556  0.382716   NaN
4      4   26.235632   16.073456    0.388889  0.518519   NaN
5      5   28.764599    9.408078    0.444444  0.691358   NaN
6      6   23.263071    9.714718    0.277778  0.697531   NaN
7      7   17.090557   31.796896    0.500000  0.500000   NaN
8      8   13.999043   10.514235    0.722222  0.308642   NaN"
55,resnet18_9_0.01_0.3_modified_True,resnet18,modified,true,0.01,1,0.725,9.0,0.3,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    3.320256      5.971714        0.65  0.395   NaN
1      1   16.641806    319.744049        0.35  0.650   NaN
2      2   66.880234  13194.552734        0.50  0.500   NaN
3      3  153.854401     62.751015        0.15  0.830   NaN
4      4  227.480377  80221.773438        0.50  0.500   NaN
5      5  182.690475   5204.724121        0.60  0.400   NaN
6      6  186.725601    113.413437        0.45  0.550   NaN
7      7  156.809738    803.351685        0.35  0.550   NaN
8      8  150.184097   1131.109375        0.30  0.725   NaN"
56,resnet18_9_0.01_0.3_modified_True,resnet18,modified,true,0.01,2,0.365,9.0,0.65,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    2.907448     11.764588        0.40  0.630   NaN
1      1   19.746634     70.835670        0.35  0.645   NaN
2      2   78.852867    257.405548        0.50  0.455   NaN
3      3  146.776215    117.925621        0.45  0.530   NaN
4      4  206.683777  37070.382812        0.50  0.500   NaN
5      5  209.245636    186.817596        0.50  0.500   NaN
6      6  168.118668     29.599148        0.50  0.550   NaN
7      7  120.242088     26.403433        0.65  0.340   NaN
8      8  113.552895     33.135658        0.65  0.365   NaN"
57,resnet18_9_0.01_0.3_modified_True,resnet18,modified,true,0.01,3,0.5432100000000001,9.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    2.790794  5.775795e+00    0.500000  0.469136   NaN
1      1   20.715750  2.353823e+03    0.500000  0.500000   NaN
2      2   88.305771  1.143233e+02    0.500000  0.500000   NaN
3      3  168.909317  9.066224e+06    0.500000  0.500000   NaN
4      4  205.986374  9.283603e+04    0.500000  0.500000   NaN
5      5  216.945297  2.196747e+01    0.444444  0.629630   NaN
6      6  154.811951  7.909012e+01    0.333333  0.617284   NaN
7      7  129.153809  3.194296e+02    0.444444  0.549383   NaN
8      8  106.248093  2.036676e+01    0.500000  0.543210   NaN"
58,resnet18_9_0.01_0.3_modified_True,resnet18,modified,true,0.01,4,0.462963,9.0,0.611111,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    3.278200      6.186164    0.444444  0.654321   NaN
1      1   14.637286     58.017830    0.611111  0.432099   NaN
2      2  102.431435   2681.406494    0.500000  0.500000   NaN
3      3  197.216721   9650.298828    0.500000  0.500000   NaN
4      4  168.897049  11057.714844    0.444444  0.561728   NaN
5      5  185.568069     44.322208    0.444444  0.555556   NaN
6      6  123.621056  13307.389648    0.444444  0.537037   NaN
7      7   98.083824     74.320763    0.611111  0.462963   NaN
8      8   95.871872  15085.542969    0.611111  0.462963   NaN"
59,resnet18_9_0.01_0.3_modified_True,resnet18,modified,true,0.01,5,0.290123,9.0,0.666667,0.3,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    3.490608    36.174267    0.500000  0.543210   NaN
1      1   13.674367    86.233482    0.500000  0.518519   NaN
2      2  104.281136  4804.041016    0.500000  0.500000   NaN
3      3  167.808960   201.447159    0.444444  0.604938   NaN
4      4  173.837112  1232.068115    0.500000  0.500000   NaN
5      5  157.074509    82.863297    0.333333  0.703704   NaN
6      6  135.534912  3136.805664    0.388889  0.574074   NaN
7      7  127.117134  9086.399414    0.555556  0.444444   NaN
8      8  118.644524  8938.663086    0.666667  0.290123   NaN"
60,resnet18_5_0.03_0.01_modified_True,resnet18,modified,true,0.03,1,0.38,5.0,0.6,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.089852    1.243788        0.45   0.44   NaN
1      1    1.200498    1.913818        0.40   0.58   NaN
2      2    1.286197    0.660735        0.40   0.74   NaN
3      3    1.258447    0.916530        0.50   0.49   NaN
4      4    1.040759    0.886243        0.60   0.38   NaN"
61,resnet18_5_0.03_0.01_modified_True,resnet18,modified,true,0.03,2,0.36,5.0,0.55,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.913898    1.486724        0.55   0.31   NaN
1      1    1.264178    1.719578        0.55   0.17   NaN
2      2    1.075168    1.290768        0.55   0.46   NaN
3      3    1.068518    0.871444        0.60   0.45   NaN
4      4    1.107385    1.140845        0.55   0.36   NaN"
62,resnet18_5_0.03_0.01_modified_True,resnet18,modified,true,0.03,3,0.802469,5.0,0.333333,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.978940    0.816558    0.444444  0.691358   NaN
1      1    1.113797    1.490171    0.555556  0.530864   NaN
2      2    1.253308    1.208449    0.444444  0.432099   NaN
3      3    1.418224    0.712297    0.333333  0.641975   NaN
4      4    1.296838    0.574079    0.333333  0.802469   NaN"
63,resnet18_5_0.03_0.01_modified_True,resnet18,modified,true,0.03,4,0.62963,5.0,0.388889,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.139168    0.870934    0.444444  0.604938   NaN
1      1    1.121648    2.359849    0.833333  0.098765   NaN
2      2    1.103106    1.512985    0.611111  0.481481   NaN
3      3    1.271623    0.848379    0.388889  0.641975   NaN
4      4    1.241747    1.017177    0.388889  0.629630   NaN"
64,resnet18_5_0.03_0.01_modified_True,resnet18,modified,true,0.03,5,0.45679,5.0,0.5,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.961087    1.271334    0.444444  0.382716   NaN
1      1    1.079625    1.878431    0.500000  0.580247   NaN
2      2    1.212543    1.853652    0.388889  0.580247   NaN
3      3    1.290116    1.159424    0.500000  0.444444   NaN
4      4    1.253867    1.113209    0.500000  0.456790   NaN"
65,resnet18_5_0.03_0.03_modified_True,resnet18,modified,true,0.03,1,0.61,5.0,0.5,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.024484    1.346309         0.5   0.53   NaN
1      1    2.257595    8.615841         0.5   0.55   NaN
2      2    2.360843    0.958629         0.3   0.71   NaN
3      3    2.279536    2.010571         0.5   0.51   NaN
4      4    2.008238    2.183312         0.5   0.61   NaN"
66,resnet18_5_0.03_0.03_modified_True,resnet18,modified,true,0.03,2,0.62,5.0,0.5,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.280928    3.322901        0.60   0.57   NaN
1      1    1.789598   12.877924        0.50   0.50   NaN
2      2    2.772435    9.767761        0.50   0.43   NaN
3      3    2.530503    0.617439        0.15   0.91   NaN
4      4    2.215642    1.368344        0.50   0.62   NaN"
67,resnet18_5_0.03_0.03_modified_True,resnet18,modified,true,0.03,3,0.814815,5.0,0.22222199999999998,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.214857    2.301349    0.444444  0.555556   NaN
1      1    2.414829    1.289980    0.333333  0.753086   NaN
2      2    2.623551    3.925156    0.555556  0.395062   NaN
3      3    2.577818    0.983990    0.388889  0.617284   NaN
4      4    2.344237    0.613566    0.222222  0.814815   NaN"
68,resnet18_5_0.03_0.03_modified_True,resnet18,modified,true,0.03,4,0.604938,5.0,0.388889,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.454404    2.525433    0.500000  0.728395   NaN
1      1    2.179157    4.253397    0.500000  0.629630   NaN
2      2    2.880728    1.058219    0.500000  0.567901   NaN
3      3    2.421340    0.636525    0.111111  0.876543   NaN
4      4    2.431963    1.867256    0.388889  0.604938   NaN"
69,resnet18_5_0.03_0.03_modified_True,resnet18,modified,true,0.03,5,0.43209899999999996,5.0,0.555556,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.383659    2.080088    0.722222  0.370370   NaN
1      1    2.182834    7.936862    0.500000  0.524691   NaN
2      2    2.597253    5.225053    0.444444  0.604938   NaN
3      3    2.360094    2.013924    0.500000  0.506173   NaN
4      4    2.472911    1.454492    0.555556  0.432099   NaN"
70,resnet18_5_0.03_0.1_modified_True,resnet18,modified,true,0.03,1,0.59,5.0,0.35,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.190017   22.568502        0.50   0.50   NaN
1      1    7.758213   22.366339        0.50   0.48   NaN
2      2   13.529717   32.631775        0.50   0.60   NaN
3      3   16.767801   28.843006        0.60   0.34   NaN
4      4   11.641601   34.439114        0.35   0.59   NaN"
71,resnet18_5_0.03_0.1_modified_True,resnet18,modified,true,0.03,2,0.41,5.0,0.55,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.296040    5.259632        0.60   0.42   NaN
1      1    7.632911    8.136464        0.55   0.57   NaN
2      2   13.659521    6.955587        0.45   0.70   NaN
3      3   14.378725   11.814740        0.60   0.28   NaN
4      4   12.969224    6.391402        0.55   0.41   NaN"
72,resnet18_5_0.03_0.1_modified_True,resnet18,modified,true,0.03,3,0.5432100000000001,5.0,0.5,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.568532    9.149940    0.555556  0.654321   NaN
1      1    9.456648   14.706926    0.500000  0.234568   NaN
2      2   13.818752    9.565898    0.555556  0.469136   NaN
3      3   12.993389    6.868788    0.500000  0.382716   NaN
4      4   14.079121    8.045116    0.500000  0.543210   NaN"
73,resnet18_5_0.03_0.1_modified_True,resnet18,modified,true,0.03,4,0.62963,5.0,0.388889,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.386532   23.009632    0.500000  0.500000   NaN
1      1   11.228106   18.832024    0.500000  0.395062   NaN
2      2   13.529230   47.810925    0.500000  0.500000   NaN
3      3   12.365507    9.477099    0.500000  0.728395   NaN
4      4   12.060871    4.110834    0.388889  0.629630   NaN"
74,resnet18_5_0.03_0.1_modified_True,resnet18,modified,true,0.03,5,0.487654,5.0,0.44444399999999995,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.076385    4.987105    0.388889  0.382716   NaN
1      1    9.754295    8.527674    0.388889  0.549383   NaN
2      2   17.269499   17.512444    0.555556  0.493827   NaN
3      3   13.268577   33.246613    0.500000  0.530864   NaN
4      4    9.579383  117.439331    0.444444  0.487654   NaN"
75,resnet18_5_0.03_0.3_modified_True,resnet18,modified,true,0.03,1,0.255,5.0,0.7,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    4.156023      8.189325        0.35  0.850   NaN
1      1   42.944248   2471.027588        0.55  0.450   NaN
2      2   68.027534  14422.250000        0.55  0.450   NaN
3      3   95.333633   1909.946533        0.55  0.415   NaN
4      4   77.950233  22112.222656        0.70  0.255   NaN"
76,resnet18_5_0.03_0.3_modified_True,resnet18,modified,true,0.03,2,0.55,5.0,0.6,0.3,"   epoch  train_loss   valid_loss  error_rate  AUROC  time
0      0    6.466237    22.956738        0.40   0.52   NaN
1      1   41.464378  7481.018066        0.50   0.50   NaN
2      2  124.237625   225.427170        0.50   0.45   NaN
3      3  105.220123    31.933182        0.35   0.56   NaN
4      4   83.769501    28.132877        0.60   0.55   NaN"
77,resnet18_5_0.03_0.3_modified_True,resnet18,modified,true,0.03,3,0.407407,5.0,0.555556,0.3,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    8.011311    30.114510    0.500000  0.518519   NaN
1      1   64.907074    33.792347    0.333333  0.654321   NaN
2      2  107.529976   173.921463    0.500000  0.500000   NaN
3      3   93.584473  1086.451416    0.611111  0.388889   NaN
4      4   74.049942  1400.950195    0.555556  0.407407   NaN"
78,resnet18_5_0.03_0.3_modified_True,resnet18,modified,true,0.03,4,0.39506199999999997,5.0,0.555556,0.3,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    6.397602  1068.917480    0.500000  0.500000   NaN
1      1   55.203136   581.987671    0.611111  0.388889   NaN
2      2  116.307030   229.937119    0.500000  0.500000   NaN
3      3  110.943352    48.222637    0.500000  0.500000   NaN
4      4   80.746025   312.566010    0.555556  0.395062   NaN"
79,resnet18_5_0.03_0.3_modified_True,resnet18,modified,true,0.03,5,0.555556,5.0,0.44444399999999995,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    4.366973     51.064102    0.500000  0.500000   NaN
1      1   45.368839  21120.169922    0.500000  0.500000   NaN
2      2  127.375748    507.605347    0.555556  0.444444   NaN
3      3  109.826851     91.332191    0.500000  0.500000   NaN
4      4   91.812370    116.815918    0.444444  0.555556   NaN"
80,resnet18_7_0.03_0.01_modified_True,resnet18,modified,true,0.03,1,0.35,7.0,0.6,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.113710    0.719115        0.45   0.66   NaN
1      1    1.086793    1.169830        0.35   0.71   NaN
2      2    1.127124    1.426286        0.65   0.34   NaN
3      3    1.252600    1.361617        0.55   0.27   NaN
4      4    1.268660    1.154682        0.65   0.34   NaN
5      5    1.267818    1.276763        0.60   0.29   NaN
6      6    1.180367    1.307036        0.60   0.35   NaN"
81,resnet18_7_0.03_0.01_modified_True,resnet18,modified,true,0.03,2,0.38,7.0,0.55,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.103016    0.941966        0.60   0.45   NaN
1      1    0.952195    1.695299        0.65   0.37   NaN
2      2    1.114314    1.033653        0.60   0.29   NaN
3      3    1.173413    1.319159        0.60   0.30   NaN
4      4    1.217392    0.979245        0.55   0.43   NaN
5      5    1.173028    0.947463        0.55   0.36   NaN
6      6    1.082410    0.900385        0.55   0.38   NaN"
82,resnet18_7_0.03_0.01_modified_True,resnet18,modified,true,0.03,3,0.37037,7.0,0.666667,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.011885    1.151172    0.555556  0.432099   NaN
1      1    1.108702    0.859739    0.444444  0.641975   NaN
2      2    1.143186    0.653947    0.222222  0.753086   NaN
3      3    1.359847    1.232408    0.611111  0.481481   NaN
4      4    1.385494    1.406365    0.777778  0.271605   NaN
5      5    1.182148    1.137744    0.611111  0.308642   NaN
6      6    1.124146    1.044228    0.666667  0.370370   NaN"
83,resnet18_7_0.03_0.01_modified_True,resnet18,modified,true,0.03,4,0.148148,7.0,0.666667,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.861547    1.375203    0.611111  0.432099   NaN
1      1    1.110816    2.205547    0.500000  0.432099   NaN
2      2    1.255211    2.923717    0.555556  0.259259   NaN
3      3    1.259518    1.903542    0.666667  0.283951   NaN
4      4    1.433551    0.745093    0.444444  0.543210   NaN
5      5    1.257700    1.230899    0.611111  0.209877   NaN
6      6    1.117384    1.353786    0.666667  0.148148   NaN"
84,resnet18_7_0.03_0.01_modified_True,resnet18,modified,true,0.03,5,0.555556,7.0,0.44444399999999995,0.01,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.280289    1.246427    0.611111  0.259259   NaN
1      1    1.307152    1.589846    0.500000  0.234568   NaN
2      2    1.252612    1.138861    0.444444  0.493827   NaN
3      3    1.570778    0.886696    0.444444  0.629630   NaN
4      4    1.442628    0.778728    0.555556  0.432099   NaN
5      5    1.242429    1.138790    0.388889  0.481481   NaN
6      6    1.101001    0.862112    0.444444  0.555556   NaN"
85,resnet18_7_0.03_0.03_modified_True,resnet18,modified,true,0.03,1,0.54,7.0,0.45,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.231853    0.742717        0.40   0.73   NaN
1      1    1.453410    9.973215        0.50   0.62   NaN
2      2    2.663579    3.733239        0.40   0.54   NaN
3      3    3.354336    3.145847        0.40   0.61   NaN
4      4    2.742083   10.924009        0.30   0.68   NaN
5      5    2.580717   76.437347        0.55   0.58   NaN
6      6    2.555659   60.632423        0.45   0.54   NaN"
86,resnet18_7_0.03_0.03_modified_True,resnet18,modified,true,0.03,2,0.4,7.0,0.65,0.03,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.095060    1.151415        0.60   0.48   NaN
1      1    1.579410    2.523869        0.55   0.45   NaN
2      2    2.279873    3.650173        0.55   0.35   NaN
3      3    2.476718    2.077862        0.55   0.40   NaN
4      4    2.538083    2.088428        0.60   0.37   NaN
5      5    2.445055    1.850985        0.50   0.50   NaN
6      6    2.227510    2.976614        0.65   0.40   NaN"
87,resnet18_7_0.03_0.03_modified_True,resnet18,modified,true,0.03,3,0.617284,7.0,0.388889,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.963929    2.503042    0.611111  0.061728   NaN
1      1    1.515394    8.188239    0.500000  0.641975   NaN
2      2    2.812563    3.505375    0.611111  0.370370   NaN
3      3    2.733801    6.763535    0.500000  0.209877   NaN
4      4    2.689687    0.964464    0.388889  0.740741   NaN
5      5    2.537108    1.259872    0.444444  0.679012   NaN
6      6    2.435751    1.434584    0.388889  0.617284   NaN"
88,resnet18_7_0.03_0.03_modified_True,resnet18,modified,true,0.03,4,0.024691,7.0,0.611111,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.956368    1.402818    0.444444  0.679012   NaN
1      1    1.444338    7.276847    0.500000  0.740741   NaN
2      2    2.351739    9.263797    0.500000  0.592593   NaN
3      3    3.070426    2.786427    0.777778  0.197531   NaN
4      4    2.911945    3.592385    0.555556  0.185185   NaN
5      5    3.067464    4.460127    0.500000  0.320988   NaN
6      6    2.812601    4.214174    0.611111  0.024691   NaN"
89,resnet18_7_0.03_0.03_modified_True,resnet18,modified,true,0.03,5,0.493827,7.0,0.44444399999999995,0.03,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.154612    1.562689    0.611111  0.432099   NaN
1      1    2.125662    4.426641    0.500000  0.351852   NaN
2      2    2.960991    3.366269    0.500000  0.493827   NaN
3      3    3.036373    3.143604    0.555556  0.518519   NaN
4      4    2.390895    5.929289    0.500000  0.629630   NaN
5      5    2.216252    6.528060    0.388889  0.543210   NaN
6      6    1.763000    3.542487    0.444444  0.493827   NaN"
90,resnet18_7_0.03_0.1_modified_True,resnet18,modified,true,0.03,1,0.615,7.0,0.45,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.885830    3.602245        0.30  0.690   NaN
1      1    4.719360   14.726988        0.45  0.850   NaN
2      2   10.807288    7.704435        0.35  0.645   NaN
3      3   19.404541   59.185230        0.50  0.500   NaN
4      4   17.296846    3.770728        0.35  0.730   NaN
5      5   13.585004   23.555943        0.40  0.515   NaN
6      6   11.583228   10.640201        0.45  0.615   NaN"
91,resnet18_7_0.03_0.1_modified_True,resnet18,modified,true,0.03,2,0.5,7.0,0.5,0.1,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.881171   14.754423        0.50  0.590   NaN
1      1    4.876061   46.429829        0.50  0.320   NaN
2      2   18.784288   25.965271        0.50  0.500   NaN
3      3   18.154291    8.520154        0.35  0.685   NaN
4      4   17.291845    5.518441        0.50  0.540   NaN
5      5   14.276798    1.980085        0.45  0.640   NaN
6      6   11.627519    3.759046        0.50  0.500   NaN"
92,resnet18_7_0.03_0.1_modified_True,resnet18,modified,true,0.03,3,0.740741,7.0,0.388889,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.008246    4.525952    0.500000  0.358025   NaN
1      1    5.996441   47.693699    0.500000  0.500000   NaN
2      2   10.605991   69.888893    0.500000  0.506173   NaN
3      3   17.183109    9.900207    0.277778  0.814815   NaN
4      4   20.999353   19.324333    0.555556  0.493827   NaN
5      5   15.624320   10.515742    0.444444  0.518519   NaN
6      6   11.014551    1.497616    0.388889  0.740741   NaN"
93,resnet18_7_0.03_0.1_modified_True,resnet18,modified,true,0.03,4,0.5802470000000001,7.0,0.44444399999999995,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.028489    1.496844    0.555556  0.592593   NaN
1      1    4.790587   60.642525    0.500000  0.611111   NaN
2      2   14.436045   44.839005    0.500000  0.555556   NaN
3      3   21.785007   22.621016    0.500000  0.500000   NaN
4      4   18.913380   27.530071    0.611111  0.401235   NaN
5      5   15.812963    3.450098    0.444444  0.629630   NaN
6      6   14.293977    3.583788    0.444444  0.580247   NaN"
94,resnet18_7_0.03_0.1_modified_True,resnet18,modified,true,0.03,5,0.45679,7.0,0.44444399999999995,0.1,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.861062    2.890559    0.611111  0.530864   NaN
1      1    4.513722    8.823997    0.611111  0.376543   NaN
2      2   13.445197    9.482042    0.500000  0.666667   NaN
3      3   15.647520   36.444221    0.500000  0.444444   NaN
4      4   14.742859   21.433336    0.444444  0.611111   NaN
5      5   12.932292   17.728600    0.500000  0.512346   NaN
6      6   11.557371   40.635448    0.444444  0.456790   NaN"
95,resnet18_7_0.03_0.3_modified_True,resnet18,modified,true,0.03,1,0.175,7.0,0.8,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    2.894924     41.179596        0.65  0.410   NaN
1      1   36.508392    178.329102        0.50  0.500   NaN
2      2   91.135139   2620.019043        0.45  0.550   NaN
3      3  108.812599   1808.830078        0.65  0.350   NaN
4      4  101.484825     68.152931        0.40  0.560   NaN
5      5   76.809776     53.344841        0.55  0.280   NaN
6      6   69.394562  70239.828125        0.80  0.175   NaN"
96,resnet18_7_0.03_0.3_modified_True,resnet18,modified,true,0.03,2,0.495,7.0,0.55,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    4.509377      5.480546        0.45  0.645   NaN
1      1   38.081898    102.131699        0.50  0.500   NaN
2      2  118.322273    579.434692        0.60  0.400   NaN
3      3  143.001923  19637.347656        0.50  0.500   NaN
4      4  107.616684     31.245487        0.50  0.500   NaN
5      5   81.639595     11.698139        0.50  0.680   NaN
6      6   67.121376     34.274666        0.55  0.495   NaN"
97,resnet18_7_0.03_0.3_modified_True,resnet18,modified,true,0.03,3,0.549383,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    3.772912   48.964157    0.500000  0.345679   NaN
1      1   26.091154  835.077087    0.388889  0.611111   NaN
2      2   92.514999  303.028961    0.500000  0.493827   NaN
3      3   98.734306   20.999098    0.444444  0.506173   NaN
4      4   92.884857  526.362000    0.666667  0.444444   NaN
5      5   68.916695   29.218393    0.500000  0.666667   NaN
6      6   60.148911   28.231529    0.500000  0.549383   NaN"
98,resnet18_7_0.03_0.3_modified_True,resnet18,modified,true,0.03,4,0.419753,7.0,0.44444399999999995,0.3,"   epoch  train_loss     valid_loss  error_rate     AUROC  time
0      0    5.109413      12.320713    0.500000  0.296296   NaN
1      1   48.163185     380.815857    0.500000  0.500000   NaN
2      2  108.466286      12.542491    0.333333  0.740741   NaN
3      3  136.353088   49877.503906    0.500000  0.500000   NaN
4      4   93.420113  216382.609375    0.500000  0.500000   NaN
5      5   67.249535     650.804382    0.611111  0.197531   NaN
6      6   55.548767      17.632874    0.444444  0.419753   NaN"
99,resnet18_7_0.03_0.3_modified_True,resnet18,modified,true,0.03,5,0.592593,7.0,0.388889,0.3,"   epoch  train_loss     valid_loss  error_rate     AUROC  time
0      0    3.174941      13.207142    0.444444  0.567901   NaN
1      1   37.696686     144.739731    0.500000  0.555556   NaN
2      2  108.237206     540.336487    0.500000  0.500000   NaN
3      3  130.762634    4312.240234    0.500000  0.500000   NaN
4      4  135.842834     825.548645    0.500000  0.500000   NaN
5      5  105.840714   41650.531250    0.500000  0.543210   NaN
6      6   70.753616  311732.937500    0.388889  0.592593   NaN"
100,resnet18_9_0.03_0.01_modified_True,resnet18,modified,true,0.03,1,0.3,9.0,0.6,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.003910    1.030677        0.60   0.46   NaN
1      1    1.056316    1.090356        0.65   0.43   NaN
2      2    1.110110    2.001343        0.50   0.57   NaN
3      3    1.251483    0.783713        0.35   0.75   NaN
4      4    1.545943    0.730271        0.40   0.81   NaN
5      5    1.299834    2.465569        0.50   0.21   NaN
6      6    1.276389    1.307395        0.60   0.40   NaN
7      7    1.102021    1.096990        0.60   0.37   NaN
8      8    1.095805    1.131688        0.60   0.30   NaN"
101,resnet18_9_0.03_0.01_modified_True,resnet18,modified,true,0.03,2,0.54,9.0,0.45,0.01,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.950404    0.593837        0.40   0.74   NaN
1      1    1.136620    0.868241        0.45   0.41   NaN
2      2    1.164831    1.448513        0.45   0.36   NaN
3      3    1.415372    1.220094        0.45   0.53   NaN
4      4    1.258209    1.317250        0.55   0.41   NaN
5      5    1.078967    1.189957        0.65   0.36   NaN
6      6    1.171929    1.227069        0.50   0.40   NaN
7      7    1.051991    0.886312        0.45   0.52   NaN
8      8    1.049905    0.833032        0.45   0.54   NaN"
