,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC,epoch,error_rate,lr,train_df
10,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,11,0.56,7.0,0.45,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.678505    2.069394        0.50   0.43   NaN
1      1    2.544217    4.224609        0.50   0.70   NaN
2      2    4.407728   11.371132        0.50   0.36   NaN
3      3    3.582034    1.522420        0.50   0.50   NaN
4      4    2.157709    0.729943        0.50   0.51   NaN
5      5    1.389724    0.858244        0.50   0.46   NaN
6      6    1.032518    0.686637        0.45   0.56   NaN"
11,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,12,0.61,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    1.782416      0.737197         0.5   0.32   NaN
1      1    2.064474  13899.620117         0.5   0.50   NaN
2      2    3.688024      1.290161         0.5   0.41   NaN
3      3    2.638711     50.489914         0.5   0.50   NaN
4      4    1.906600      0.692596         0.5   0.68   NaN
5      5    1.353948      0.704372         0.5   0.41   NaN
6      6    1.016498      0.693891         0.5   0.61   NaN"
12,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,13,0.27160500000000004,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    1.781852      1.693616    0.500000  0.370370   NaN
1      1    1.968594  17646.376953    0.500000  0.500000   NaN
2      2    4.009976      4.393550    0.500000  0.296296   NaN
3      3    3.389752      0.871920    0.500000  0.469136   NaN
4      4    1.995088      0.832772    0.444444  0.728395   NaN
5      5    1.356216      0.713750    0.500000  0.518519   NaN
6      6    1.016768      0.703747    0.500000  0.271605   NaN"
13,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,14,0.703704,7.0,0.333333,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.529843    1.450616    0.500000  0.728395   NaN
1      1    2.361124    2.761746    0.500000  0.641975   NaN
2      2    4.214447   20.485731    0.500000  0.358025   NaN
3      3    2.884809   67.708786    0.500000  0.500000   NaN
4      4    1.814747    0.838077    0.500000  0.580247   NaN
5      5    1.255298    0.729058    0.500000  0.345679   NaN
6      6    0.961230    0.688068    0.333333  0.703704   NaN"
14,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,15,0.39506199999999997,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    1.723477  2.194320e+00    0.500000  0.481481   NaN
1      1    2.221547  2.232977e+06    0.555556  0.444444   NaN
2      2    4.798900  1.319451e+01    0.500000  0.500000   NaN
3      3    3.263128  1.072969e+02    0.500000  0.500000   NaN
4      4    1.921898  7.176230e-01    0.500000  0.506173   NaN
5      5    1.268917  7.094990e-01    0.500000  0.592593   NaN
6      6    0.967379  7.067260e-01    0.500000  0.395062   NaN"
15,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,16,0.64,7.0,0.35,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.735633    1.239315        0.50   0.44   NaN
1      1    2.119264    1.111619        0.50   0.49   NaN
2      2    3.404813   43.815014        0.50   0.50   NaN
3      3    3.194557    4.090986        0.50   0.51   NaN
4      4    1.889449   80.151604        0.50   0.50   NaN
5      5    1.283779    0.644397        0.35   0.65   NaN
6      6    0.988271    0.659411        0.35   0.64   NaN"
16,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,17,0.56,7.0,0.4,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    1.681178      0.692916         0.5   0.55   NaN
1      1    2.125441  26719.558594         0.5   0.50   NaN
2      2    3.463097      9.557310         0.5   0.50   NaN
3      3    2.724673      1.229506         0.5   0.41   NaN
4      4    1.815232      0.765088         0.5   0.47   NaN
5      5    1.234762      0.698462         0.5   0.52   NaN
6      6    0.952190      0.687539         0.4   0.56   NaN"
17,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,18,0.5432100000000001,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.570272    0.714592    0.500000  0.283951   NaN
1      1    3.005789   79.649956    0.500000  0.500000   NaN
2      2    4.749053    4.724976    0.500000  0.530864   NaN
3      3    3.283811   53.504562    0.500000  0.382716   NaN
4      4    1.983976    0.930097    0.500000  0.259259   NaN
5      5    1.320578    0.694643    0.555556  0.555556   NaN
6      6    0.988810    0.696394    0.500000  0.543210   NaN"
18,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,19,0.493827,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.490682    2.126489    0.500000  0.543210   NaN
1      1    2.215131   31.018534    0.500000  0.641975   NaN
2      2    3.198841    9.082727    0.500000  0.506173   NaN
3      3    2.766316    6.584667    0.555556  0.395062   NaN
4      4    1.869239    0.709031    0.500000  0.518519   NaN
5      5    1.276379    0.702664    0.500000  0.283951   NaN
6      6    0.978738    0.703253    0.500000  0.493827   NaN"
19,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,20,0.641975,7.0,0.388889,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.697017    1.265907    0.500000  0.518519   NaN
1      1    2.273525   10.783397    0.500000  0.500000   NaN
2      2    3.606677    0.889323    0.500000  0.641975   NaN
3      3    2.964404    2.393422    0.500000  0.512346   NaN
4      4    1.785542    0.697352    0.500000  0.518519   NaN
5      5    1.235980    0.692290    0.500000  0.567901   NaN
6      6    0.942487    0.681352    0.388889  0.641975   NaN"
20,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,21,0.23,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    2.281253    2.722281         0.5  0.340   NaN
1      1    2.605923    0.990985         0.5  0.510   NaN
2      2    2.715800    5.823695         0.5  0.420   NaN
3      3    2.258180  208.580276         0.5  0.500   NaN
4      4    1.542404    0.712766         0.5  0.395   NaN
5      5    1.110146    0.835297         0.5  0.650   NaN
6      6    0.889414    0.701134         0.5  0.230   NaN"
21,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,22,0.34,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    1.835819      1.101811         0.5   0.46   NaN
1      1    2.363185  22190.357422         0.5   0.50   NaN
2      2    3.658597      2.468194         0.5   0.57   NaN
3      3    3.411739      0.732989         0.5   0.72   NaN
4      4    2.331029      0.796405         0.5   0.34   NaN
5      5    1.480279      0.709388         0.5   0.62   NaN
6      6    1.078270      0.702790         0.5   0.34   NaN"
22,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,23,0.654321,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.642391    0.709417    0.666667  0.333333   NaN
1      1    1.710062   11.929542    0.555556  0.456790   NaN
2      2    3.571162    0.734573    0.500000  0.432099   NaN
3      3    2.288738    1.134241    0.500000  0.580247   NaN
4      4    1.542469    0.767929    0.500000  0.679012   NaN
5      5    1.128005    0.699413    0.500000  0.395062   NaN
6      6    0.905355    0.688365    0.500000  0.654321   NaN"
23,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,24,0.345679,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    2.002731    0.778066         0.5  0.617284   NaN
1      1    2.499325    3.704058         0.5  0.567901   NaN
2      2    4.310504  281.757446         0.5  0.500000   NaN
3      3    3.960758    2.932659         0.5  0.604938   NaN
4      4    2.411544    0.925766         0.5  0.333333   NaN
5      5    1.519422    0.694230         0.5  0.530864   NaN
6      6    1.087739    0.696678         0.5  0.345679   NaN"
24,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,25,0.37037,7.0,0.5,0.3,"   epoch  train_loss     valid_loss  error_rate     AUROC  time
0      0    1.518206       0.999146         0.5  0.469136   NaN
1      1    2.491236  561275.187500         0.5  0.500000   NaN
2      2    4.286951      11.143382         0.5  0.500000   NaN
3      3    3.064373       0.907563         0.5  0.617284   NaN
4      4    2.005840       0.693250         0.5  0.370370   NaN
5      5    1.342103       0.700173         0.5  0.629630   NaN
6      6    0.998134       0.698149         0.5  0.370370   NaN"
25,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,26,0.5,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    1.622906      0.702329         0.5  0.610   NaN
1      1    2.228717  24008.947266         0.5  0.500   NaN
2      2    3.283892  18920.050781         0.5  0.500   NaN
3      3    3.224326      3.870073         0.5  0.505   NaN
4      4    2.226403      0.697003         0.5  0.460   NaN
5      5    1.433992      0.713013         0.5  0.410   NaN
6      6    1.040017      0.717985         0.5  0.500   NaN"
26,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,27,0.37,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    1.640140  8.090100e-01        0.50   0.60   NaN
1      1    2.995528  4.725470e+06        0.50   0.50   NaN
2      2    3.969001  1.091499e+02        0.55   0.42   NaN
3      3    2.676216  1.620301e+00        0.50   0.58   NaN
4      4    1.691372  7.695840e-01        0.50   0.53   NaN
5      5    1.177684  6.979310e-01        0.50   0.27   NaN
6      6    0.926439  7.004440e-01        0.50   0.37   NaN"
27,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,28,0.419753,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.676252    1.273630         0.5  0.765432   NaN
1      1    2.438164   10.887258         0.5  0.358025   NaN
2      2    3.540645    4.688627         0.5  0.530864   NaN
3      3    2.557110    1.226632         0.5  0.901235   NaN
4      4    1.662376    0.905620         0.5  0.419753   NaN
5      5    1.175416    0.693435         0.5  0.345679   NaN
6      6    0.918515    0.696037         0.5  0.419753   NaN"
28,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,29,0.419753,7.0,0.555556,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.587446    1.125459    0.500000  0.506173   NaN
1      1    2.836981   18.066271    0.500000  0.308642   NaN
2      2    4.477961    1.225409    0.500000  0.481481   NaN
3      3    3.621514    5.653163    0.500000  0.456790   NaN
4      4    2.140985    1.752894    0.500000  0.444444   NaN
5      5    1.392773    0.693235    0.500000  0.469136   NaN
6      6    1.021128    0.713737    0.555556  0.419753   NaN"
29,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,30,0.530864,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.404117    1.276043         0.5  0.617284   NaN
1      1    2.439973   10.822734         0.5  0.500000   NaN
2      2    4.554899    2.120097         0.5  0.506173   NaN
3      3    3.330157    2.572922         0.5  0.666667   NaN
4      4    2.178217    0.795722         0.5  0.481481   NaN
5      5    1.404214    0.697588         0.5  0.469136   NaN
6      6    1.021464    0.693586         0.5  0.530864   NaN"
30,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,31,0.46,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate  AUROC  time
0      0    1.101066      1.292849         0.5  0.390   NaN
1      1    3.227650  34944.218750         0.5  0.500   NaN
2      2    4.494778     73.032211         0.5  0.500   NaN
3      3    3.805674    101.344177         0.5  0.500   NaN
4      4    2.343429      0.722286         0.5  0.595   NaN
5      5    1.504008      0.694248         0.5  0.530   NaN
6      6    1.080916      0.693030         0.5  0.460   NaN"
31,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,32,0.53,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.760695    0.860758         0.5   0.55   NaN
1      1    2.005896  374.867004         0.5   0.50   NaN
2      2    4.284492   14.091223         0.5   0.50   NaN
3      3    3.182174    3.877869         0.5   0.38   NaN
4      4    2.051764    0.705801         0.5   0.55   NaN
5      5    1.337691    1.175444         0.5   0.43   NaN
6      6    1.014869    0.691177         0.5   0.53   NaN"
32,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,33,0.320988,7.0,0.555556,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.412927    4.436309    0.500000  0.469136   NaN
1      1    2.655998  110.873459    0.500000  0.500000   NaN
2      2    4.035285    9.596912    0.500000  0.432099   NaN
3      3    3.461621    1.461785    0.500000  0.530864   NaN
4      4    2.205028    0.767783    0.500000  0.407407   NaN
5      5    1.399907    3.642547    0.500000  0.444444   NaN
6      6    1.037226    0.716385    0.555556  0.320988   NaN"
33,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,34,0.666667,7.0,0.5,0.3,"   epoch  train_loss     valid_loss  error_rate     AUROC  time
0      0    1.774010       1.678441    0.500000  0.691358   NaN
1      1    2.545424       0.777731    0.666667  0.395062   NaN
2      2    4.141224       1.216764    0.500000  0.469136   NaN
3      3    2.616658  233182.359375    0.500000  0.500000   NaN
4      4    1.879580       1.771650    0.500000  0.518519   NaN
5      5    1.308849       0.717612    0.500000  0.320988   NaN
6      6    0.991123       0.686050    0.500000  0.666667   NaN"
34,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,35,0.5432100000000001,7.0,0.388889,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    1.395495      0.773298    0.500000  0.679012   NaN
1      1    2.424516    737.135071    0.500000  0.500000   NaN
2      2    4.199344      1.169053    0.500000  0.567901   NaN
3      3    2.914193  17634.490234    0.500000  0.500000   NaN
4      4    1.920995      0.852721    0.500000  0.407407   NaN
5      5    1.312218      0.693990    0.500000  0.469136   NaN
6      6    0.991694      0.675437    0.388889  0.543210   NaN"
35,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,36,0.57,7.0,0.55,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.723105    1.049146        0.50   0.35   NaN
1      1    2.495897   13.606504        0.50   0.50   NaN
2      2    3.965571    0.883138        0.50   0.65   NaN
3      3    2.573731    0.873453        0.50   0.55   NaN
4      4    1.745710   71.106522        0.50   0.50   NaN
5      5    1.216148    0.724696        0.50   0.41   NaN
6      6    0.950836    0.687947        0.55   0.57   NaN"
36,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,37,0.67,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.772162    3.066540         0.5   0.48   NaN
1      1    2.338630  181.899811         0.5   0.50   NaN
2      2    3.812779    3.903924         0.5   0.56   NaN
3      3    3.569855   17.052282         0.5   0.49   NaN
4      4    2.279056    0.783490         0.5   0.47   NaN
5      5    1.467440    0.695055         0.5   0.64   NaN
6      6    1.062533    0.691004         0.5   0.67   NaN"
37,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,38,0.5432100000000001,7.0,0.555556,0.3,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    1.582900     1.377336    0.500000  0.320988   NaN
1      1    2.587931  3685.640625    0.500000  0.500000   NaN
2      2    6.456503     0.790955    0.500000  0.222222   NaN
3      3    4.277630     0.951745    0.500000  0.654321   NaN
4      4    2.479936     0.695955    0.500000  0.765432   NaN
5      5    1.539949     0.727785    0.666667  0.283951   NaN
6      6    1.089221     0.696445    0.555556  0.543210   NaN"
38,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,39,0.407407,7.0,0.555556,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    1.792127      2.775961    0.500000  0.530864   NaN
1      1    2.893906  20529.898438    0.500000  0.500000   NaN
2      2    3.790414      1.226835    0.388889  0.493827   NaN
3      3    2.953545      0.857180    0.500000  0.395062   NaN
4      4    2.077382      1.238417    0.500000  0.444444   NaN
5      5    1.386882      0.694378    0.500000  0.407407   NaN
6      6    1.032605      0.705886    0.555556  0.407407   NaN"
39,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,40,0.592593,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    1.507965  6.940630e-01    0.555556  0.481481   NaN
1      1    2.204937  3.943066e+06    0.500000  0.500000   NaN
2      2    4.012908  5.005903e+00    0.500000  0.555556   NaN
3      3    3.508050  4.334866e+00    0.500000  0.481481   NaN
4      4    2.392431  8.731650e-01    0.500000  0.395062   NaN
5      5    1.527571  6.902230e-01    0.555556  0.481481   NaN
6      6    1.080405  6.893940e-01    0.500000  0.592593   NaN"
40,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,41,0.47,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.269725    1.159699         0.5   0.35   NaN
1      1    2.291825   30.202396         0.5   0.50   NaN
2      2    3.708973    6.073227         0.5   0.49   NaN
3      3    3.241057  197.741333         0.5   0.50   NaN
4      4    2.118142    0.914198         0.5   0.57   NaN
5      5    1.385065    0.809087         0.5   0.43   NaN
6      6    1.041694    0.718063         0.5   0.47   NaN"
41,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,42,0.43,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.677925    0.714833         0.5   0.42   NaN
1      1    2.509786    4.049340         0.5   0.58   NaN
2      2    4.456497   94.303375         0.5   0.50   NaN
3      3    3.271933  250.811920         0.5   0.50   NaN
4      4    2.139600    0.747344         0.5   0.39   NaN
5      5    1.390584    0.802663         0.5   0.50   NaN
6      6    1.028033    0.696057         0.5   0.43   NaN"
42,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,43,0.567901,7.0,0.44444399999999995,0.3,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    1.808862     2.022526    0.500000  0.617284   NaN
1      1    2.778909     9.188414    0.500000  0.395062   NaN
2      2    3.541160  1401.435425    0.500000  0.500000   NaN
3      3    3.146333     2.056007    0.500000  0.567901   NaN
4      4    2.217502     0.705891    0.500000  0.456790   NaN
5      5    1.488570     0.705871    0.500000  0.345679   NaN
6      6    1.064817     0.692178    0.444444  0.567901   NaN"
43,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,44,0.8888889999999999,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.523342    1.008706         0.5  0.666667   NaN
1      1    2.515546   17.242834         0.5  0.500000   NaN
2      2    4.377508  167.791260         0.5  0.500000   NaN
3      3    3.107533    0.928149         0.5  0.709877   NaN
4      4    1.917390    0.734015         0.5  0.160494   NaN
5      5    1.264446    0.927318         0.5  0.641975   NaN
6      6    0.996828    0.685355         0.5  0.888889   NaN"
44,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,45,0.654321,7.0,0.5,0.3,"   epoch  train_loss    valid_loss  error_rate     AUROC  time
0      0    1.339741  9.153430e-01         0.5  0.308642   NaN
1      1    3.443685  1.860176e+07         0.5  0.500000   NaN
2      2    4.528723  8.839149e+03         0.5  0.500000   NaN
3      3    3.204466  1.095563e+00         0.5  0.839506   NaN
4      4    2.040419  8.742420e-01         0.5  0.728395   NaN
5      5    1.342997  6.931420e-01         0.5  0.604938   NaN
6      6    0.998419  6.885370e-01         0.5  0.654321   NaN"
45,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,46,0.51,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.923949    0.758114         0.5  0.360   NaN
1      1    3.195327    2.692050         0.5  0.410   NaN
2      2    3.211297    4.898893         0.5  0.650   NaN
3      3    2.906403    1.484607         0.5  0.525   NaN
4      4    1.934606    0.918418         0.5  0.640   NaN
5      5    1.298894    0.785798         0.5  0.560   NaN
6      6    0.991434    0.691903         0.5  0.510   NaN"
46,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,47,0.59,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.743006    1.026292        0.50   0.39   NaN
1      1    2.268594    4.268254        0.50   0.65   NaN
2      2    3.543541    9.792773        0.50   0.29   NaN
3      3    3.209875    1.453235        0.50   0.27   NaN
4      4    2.145837    0.710905        0.50   0.34   NaN
5      5    1.428740    0.714532        0.55   0.32   NaN
6      6    1.048691    0.694083        0.50   0.59   NaN"
47,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,48,0.506173,7.0,0.555556,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.543503    1.589430    0.500000  0.432099   NaN
1      1    2.119825    3.910393    0.500000  0.432099   NaN
2      2    4.486068   20.142643    0.500000  0.500000   NaN
3      3    3.986584    1.370965    0.500000  0.481481   NaN
4      4    2.343881  720.500244    0.500000  0.500000   NaN
5      5    1.493528    0.718864    0.500000  0.530864   NaN
6      6    1.064156    0.696037    0.555556  0.506173   NaN"
48,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,49,0.382716,7.0,0.5,0.3,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.321689    1.003524         0.5  0.283951   NaN
1      1    2.211081   11.925907         0.5  0.283951   NaN
2      2    4.418185    1.429110         0.5  0.567901   NaN
3      3    3.085485    3.768798         0.5  0.691358   NaN
4      4    2.077894    0.720456         0.5  0.271605   NaN
5      5    1.386666    0.691678         0.5  0.703704   NaN
6      6    1.029214    0.712033         0.5  0.382716   NaN"
49,resnet18_7_1_0.3_modified_True,resnet18,modified,true,1,50,0.308642,7.0,0.5,0.3,"   epoch  train_loss   valid_loss  error_rate     AUROC  time
0      0    1.749855     1.840551         0.5  0.617284   NaN
1      1    2.305984    36.229218         0.5  0.500000   NaN
2      2    3.351192     8.283549         0.5  0.617284   NaN
3      3    3.281480  1530.792480         0.5  0.500000   NaN
4      4    2.274928     0.703330         0.5  0.567901   NaN
5      5    1.466225     1.323256         0.5  0.333333   NaN
6      6    1.054534     0.707310         0.5  0.308642   NaN"
