,test_name,model_arch,transforms,normalized,weight_decay,split_num,train_df,AUROC_8,AUROC_9,error_rate_8,error_rate_9
40,resnet18_0.01_none_False,resnet18,none,False,0.01,41,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.953869    0.795810        0.45   0.56   NaN
1      1    0.893310    0.920958        0.40   0.54   NaN
2      2    0.895003    1.069627        0.55   0.43   NaN
3      3    0.932755    0.734390        0.40   0.61   NaN
4      4    0.779911    0.788798        0.50   0.55   NaN
5      5    0.849058    0.788199        0.40   0.61   NaN
6      6    0.808597    0.836206        0.40   0.53   NaN
7      7    0.736244    0.733774        0.30   0.62   NaN
8      8    0.671618    0.786273        0.40   0.57   NaN",0.62,0.57,0.3,0.4
41,resnet18_0.01_none_False,resnet18,none,False,0.01,42,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.918002    0.759897        0.40   0.54   NaN
1      1    1.036373    0.935331        0.50   0.50   NaN
2      2    0.910725    1.098210        0.55   0.37   NaN
3      3    0.812018    1.425252        0.70   0.26   NaN
4      4    0.839762    1.216187        0.70   0.23   NaN
5      5    0.816335    1.215405        0.75   0.27   NaN
6      6    0.761593    1.188021        0.80   0.28   NaN
7      7    0.702850    1.202796        0.70   0.29   NaN
8      8    0.690230    1.238837        0.75   0.28   NaN",0.29,0.28,0.7,0.75
42,resnet18_0.01_none_False,resnet18,none,False,0.01,43,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.093709    0.619936    0.333333  0.716049   NaN
1      1    0.958645    0.520888    0.166667  0.827160   NaN
2      2    0.898935    0.599217    0.277778  0.777778   NaN
3      3    0.905380    0.689807    0.444444  0.654321   NaN
4      4    0.811864    0.731458    0.388889  0.629630   NaN
5      5    0.736125    0.658581    0.388889  0.716049   NaN
6      6    0.781119    0.646129    0.388889  0.740741   NaN
7      7    0.817282    0.619832    0.277778  0.765432   NaN
8      8    0.797574    0.634408    0.388889  0.716049   NaN",0.765432,0.7160489999999999,0.277778,0.388889
43,resnet18_0.01_none_False,resnet18,none,False,0.01,44,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.869206    1.004706    0.666667  0.271605   NaN
1      1    0.880857    0.959624    0.500000  0.308642   NaN
2      2    0.873659    1.170276    0.722222  0.222222   NaN
3      3    0.928695    1.154329    0.611111  0.172840   NaN
4      4    0.800508    0.976823    0.555556  0.407407   NaN
5      5    0.780237    0.879213    0.666667  0.444444   NaN
6      6    0.762225    0.866403    0.555556  0.493827   NaN
7      7    0.724244    0.796699    0.388889  0.530864   NaN
8      8    0.693982    0.850908    0.444444  0.407407   NaN",0.530864,0.407407,0.388889,0.44444399999999995
44,resnet18_0.01_none_False,resnet18,none,False,0.01,45,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.884420    0.534387    0.277778  0.827160   NaN
1      1    0.934693    0.709385    0.333333  0.691358   NaN
2      2    0.897617    0.837905    0.444444  0.604938   NaN
3      3    0.777259    0.626046    0.444444  0.765432   NaN
4      4    0.819946    0.742586    0.333333  0.691358   NaN
5      5    0.800907    0.881605    0.500000  0.543210   NaN
6      6    0.788288    0.816844    0.333333  0.641975   NaN
7      7    0.700737    0.689780    0.333333  0.691358   NaN
8      8    0.679521    0.732703    0.388889  0.666667   NaN",0.691358,0.666667,0.333333,0.388889
45,resnet18_0.01_none_False,resnet18,none,False,0.01,46,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.806998    0.666965        0.45   0.66   NaN
1      1    0.938814    0.628907        0.35   0.79   NaN
2      2    0.857791    0.620521        0.25   0.73   NaN
3      3    0.867684    0.641893        0.45   0.71   NaN
4      4    0.907771    0.675740        0.50   0.63   NaN
5      5    0.809909    0.534214        0.35   0.77   NaN
6      6    0.805882    0.621779        0.35   0.73   NaN
7      7    0.767980    0.551143        0.35   0.77   NaN
8      8    0.705234    0.659105        0.35   0.68   NaN",0.77,0.68,0.35,0.35
46,resnet18_0.01_none_False,resnet18,none,False,0.01,47,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.015559    0.817127        0.35   0.67   NaN
1      1    0.886610    1.108202        0.50   0.43   NaN
2      2    0.918902    0.939658        0.45   0.47   NaN
3      3    0.886308    0.962634        0.65   0.43   NaN
4      4    0.875381    0.747365        0.50   0.57   NaN
5      5    0.850937    0.885134        0.55   0.54   NaN
6      6    0.764553    0.774104        0.50   0.56   NaN
7      7    0.765160    0.838117        0.50   0.55   NaN
8      8    0.721776    0.787754        0.35   0.60   NaN",0.55,0.6,0.5,0.35
47,resnet18_0.01_none_False,resnet18,none,False,0.01,48,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.866454    0.699644    0.444444  0.617284   NaN
1      1    0.829365    0.686748    0.500000  0.629630   NaN
2      2    0.862191    0.799557    0.388889  0.641975   NaN
3      3    0.942993    0.942880    0.500000  0.493827   NaN
4      4    0.838850    0.714119    0.500000  0.592593   NaN
5      5    0.817382    0.767203    0.333333  0.580247   NaN
6      6    0.770204    0.753455    0.500000  0.530864   NaN
7      7    0.726646    0.695063    0.500000  0.629630   NaN
8      8    0.694625    0.686141    0.500000  0.592593   NaN",0.62963,0.592593,0.5,0.5
48,resnet18_0.01_none_False,resnet18,none,False,0.01,49,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.987297    0.863325    0.444444  0.567901   NaN
1      1    0.995463    1.104827    0.611111  0.407407   NaN
2      2    0.922359    0.771407    0.444444  0.555556   NaN
3      3    0.859055    0.995343    0.444444  0.518519   NaN
4      4    0.883877    0.915723    0.500000  0.555556   NaN
5      5    0.904208    0.896066    0.500000  0.481481   NaN
6      6    0.849563    0.850566    0.555556  0.469136   NaN
7      7    0.787077    0.725475    0.500000  0.604938   NaN
8      8    0.834183    0.770844    0.500000  0.530864   NaN",0.604938,0.530864,0.5,0.5
49,resnet18_0.01_none_False,resnet18,none,False,0.01,50,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.988913    0.797186    0.500000  0.518519   NaN
1      1    0.907033    0.833962    0.444444  0.530864   NaN
2      2    0.941531    0.953305    0.500000  0.555556   NaN
3      3    0.859723    0.712576    0.500000  0.604938   NaN
4      4    0.779603    0.705787    0.388889  0.641975   NaN
5      5    0.783463    0.774714    0.500000  0.555556   NaN
6      6    0.831124    0.678166    0.444444  0.666667   NaN
7      7    0.717164    0.658808    0.388889  0.629630   NaN
8      8    0.724064    0.749338    0.444444  0.555556   NaN",0.62963,0.555556,0.388889,0.44444399999999995
50,resnet18_0.01_none_False,resnet18,none,False,0.01,51,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.971496    0.809513        0.45   0.54   NaN
1      1    0.840343    0.862729        0.50   0.53   NaN
2      2    0.785608    0.705223        0.30   0.69   NaN
3      3    0.744183    0.732642        0.30   0.70   NaN
4      4    0.826976    0.603420        0.30   0.76   NaN
5      5    0.912364    0.641111        0.35   0.70   NaN
6      6    0.841850    0.610690        0.35   0.72   NaN
7      7    0.929966    0.626687        0.35   0.74   NaN
8      8    0.788178    0.638024        0.35   0.66   NaN",0.74,0.66,0.35,0.35
51,resnet18_0.01_none_False,resnet18,none,False,0.01,52,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.842248    0.729621        0.50   0.60   NaN
1      1    0.884791    1.090339        0.55   0.38   NaN
2      2    0.912528    0.935145        0.55   0.53   NaN
3      3    0.828878    0.840553        0.50   0.50   NaN
4      4    0.892455    0.696757        0.40   0.62   NaN
5      5    0.840416    0.801054        0.45   0.61   NaN
6      6    0.814848    0.748334        0.40   0.59   NaN
7      7    0.813120    0.734614        0.45   0.60   NaN
8      8    0.865881    0.741847        0.50   0.55   NaN",0.6,0.55,0.45,0.5
52,resnet18_0.01_none_False,resnet18,none,False,0.01,53,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.778234    0.854594    0.500000  0.506173   NaN
1      1    0.947528    0.611446    0.388889  0.740741   NaN
2      2    0.973726    0.766335    0.555556  0.654321   NaN
3      3    0.928586    0.736399    0.500000  0.580247   NaN
4      4    0.855518    0.863278    0.444444  0.543210   NaN
5      5    0.833246    0.727666    0.444444  0.592593   NaN
6      6    0.723131    0.673737    0.500000  0.629630   NaN
7      7    0.766936    0.788933    0.555556  0.506173   NaN
8      8    0.780517    0.747593    0.444444  0.580247   NaN",0.506173,0.5802470000000001,0.555556,0.44444399999999995
53,resnet18_0.01_none_False,resnet18,none,False,0.01,54,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.814818    0.909224    0.555556  0.382716   NaN
1      1    0.885488    1.058243    0.555556  0.432099   NaN
2      2    0.860368    1.016723    0.611111  0.481481   NaN
3      3    0.723488    0.914397    0.555556  0.407407   NaN
4      4    0.762875    0.923409    0.444444  0.444444   NaN
5      5    0.802029    1.021633    0.500000  0.419753   NaN
6      6    0.758727    0.871111    0.388889  0.543210   NaN
7      7    0.817556    0.916232    0.555556  0.432099   NaN
8      8    0.723317    0.859382    0.444444  0.530864   NaN",0.43209899999999996,0.530864,0.555556,0.44444399999999995
54,resnet18_0.01_none_False,resnet18,none,False,0.01,55,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.944090    0.757931    0.444444  0.604938   NaN
1      1    1.009136    0.766772    0.444444  0.555556   NaN
2      2    0.925605    0.744290    0.500000  0.654321   NaN
3      3    0.897422    0.885558    0.500000  0.481481   NaN
4      4    0.849600    0.920016    0.500000  0.456790   NaN
5      5    0.853741    0.863837    0.444444  0.530864   NaN
6      6    0.782123    0.785647    0.444444  0.567901   NaN
7      7    0.718686    0.817005    0.444444  0.493827   NaN
8      8    0.662668    0.821874    0.388889  0.543210   NaN",0.493827,0.5432100000000001,0.44444399999999995,0.388889
55,resnet18_0.01_none_False,resnet18,none,False,0.01,56,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.046259    0.859667        0.60   0.42   NaN
1      1    0.840394    0.874698        0.60   0.52   NaN
2      2    0.964945    1.048270        0.65   0.42   NaN
3      3    0.927525    1.177653        0.70   0.34   NaN
4      4    0.865097    1.108118        0.50   0.40   NaN
5      5    0.864981    1.171515        0.55   0.45   NaN
6      6    0.805171    1.168620        0.60   0.41   NaN
7      7    0.691666    1.047135        0.60   0.45   NaN
8      8    0.687141    1.039464        0.60   0.49   NaN",0.45,0.49,0.6,0.6
56,resnet18_0.01_none_False,resnet18,none,False,0.01,57,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.069817    0.811967        0.45   0.47   NaN
1      1    0.900231    1.313169        0.65   0.30   NaN
2      2    0.920639    0.958757        0.60   0.42   NaN
3      3    0.913801    0.963973        0.55   0.44   NaN
4      4    0.874627    0.916895        0.40   0.48   NaN
5      5    0.755704    0.979744        0.50   0.38   NaN
6      6    0.744728    0.923504        0.55   0.38   NaN
7      7    0.737671    0.949544        0.50   0.44   NaN
8      8    0.719327    1.001428        0.45   0.40   NaN",0.44,0.4,0.5,0.45
57,resnet18_0.01_none_False,resnet18,none,False,0.01,58,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.885037    0.914942    0.500000  0.469136   NaN
1      1    0.804435    1.049460    0.555556  0.444444   NaN
2      2    0.872085    1.115800    0.555556  0.506173   NaN
3      3    0.928690    1.169447    0.666667  0.222222   NaN
4      4    0.899950    1.023261    0.666667  0.333333   NaN
5      5    0.767380    0.956371    0.555556  0.469136   NaN
6      6    0.839245    1.005698    0.611111  0.358025   NaN
7      7    0.759538    0.959385    0.666667  0.469136   NaN
8      8    0.820997    0.875464    0.611111  0.407407   NaN",0.46913599999999994,0.407407,0.666667,0.611111
58,resnet18_0.01_none_False,resnet18,none,False,0.01,59,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.850059    0.944332    0.555556  0.296296   NaN
1      1    0.964637    1.023798    0.500000  0.395062   NaN
2      2    0.830732    1.335335    0.611111  0.382716   NaN
3      3    0.754423    0.875666    0.277778  0.629630   NaN
4      4    0.696296    0.966041    0.444444  0.456790   NaN
5      5    0.838703    0.932512    0.388889  0.481481   NaN
6      6    0.835254    1.035721    0.500000  0.407407   NaN
7      7    0.763988    0.949105    0.444444  0.493827   NaN
8      8    0.744419    0.779814    0.388889  0.543210   NaN",0.493827,0.5432100000000001,0.44444399999999995,0.388889
59,resnet18_0.01_none_False,resnet18,none,False,0.01,60,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.838683    0.897333    0.555556  0.320988   NaN
1      1    0.925298    1.367238    0.611111  0.234568   NaN
2      2    0.849172    1.509902    0.555556  0.283951   NaN
3      3    0.824854    1.086255    0.500000  0.419753   NaN
4      4    0.798950    1.170410    0.555556  0.407407   NaN
5      5    0.794951    0.963155    0.555556  0.456790   NaN
6      6    0.796426    1.100476    0.555556  0.382716   NaN
7      7    0.726245    1.119724    0.611111  0.407407   NaN
8      8    0.683239    1.102870    0.611111  0.370370   NaN",0.407407,0.37037,0.611111,0.611111
60,resnet18_0.01_none_False,resnet18,none,False,0.01,61,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.925443    0.719391        0.45   0.55   NaN
1      1    0.914164    0.846186        0.60   0.42   NaN
2      2    0.898418    0.908983        0.60   0.47   NaN
3      3    0.828186    0.844305        0.50   0.51   NaN
4      4    0.791760    0.884023        0.55   0.56   NaN
5      5    0.764000    0.915345        0.50   0.51   NaN
6      6    0.709701    0.780053        0.50   0.61   NaN
7      7    0.747358    0.757760        0.45   0.58   NaN
8      8    0.662272    0.762282        0.50   0.53   NaN",0.58,0.53,0.45,0.5
61,resnet18_0.01_none_False,resnet18,none,False,0.01,62,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.033101    0.992042        0.45   0.38   NaN
1      1    0.920798    1.164149        0.60   0.36   NaN
2      2    0.772128    0.820648        0.45   0.60   NaN
3      3    0.806065    1.055687        0.45   0.51   NaN
4      4    0.805580    1.088928        0.45   0.55   NaN
5      5    0.820329    0.899541        0.45   0.55   NaN
6      6    0.741285    0.721161        0.45   0.68   NaN
7      7    0.754020    0.835940        0.50   0.53   NaN
8      8    0.764636    0.816271        0.45   0.54   NaN",0.53,0.54,0.5,0.45
62,resnet18_0.01_none_False,resnet18,none,False,0.01,63,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.745301    1.047516    0.666667  0.246914   NaN
1      1    0.827864    1.310688    0.555556  0.320988   NaN
2      2    0.880444    1.455112    0.500000  0.345679   NaN
3      3    0.788881    1.056633    0.722222  0.407407   NaN
4      4    0.747352    0.856258    0.444444  0.469136   NaN
5      5    0.738667    0.825090    0.388889  0.543210   NaN
6      6    0.783089    0.918612    0.500000  0.456790   NaN
7      7    0.737383    0.774220    0.388889  0.530864   NaN
8      8    0.760593    0.901838    0.500000  0.469136   NaN",0.530864,0.46913599999999994,0.388889,0.5
63,resnet18_0.01_none_False,resnet18,none,False,0.01,64,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.923550    0.806749    0.555556  0.432099   NaN
1      1    0.828298    0.799349    0.388889  0.555556   NaN
2      2    0.957414    0.713117    0.388889  0.604938   NaN
3      3    0.981151    0.693231    0.388889  0.580247   NaN
4      4    0.871451    0.790347    0.555556  0.493827   NaN
5      5    0.786874    0.821603    0.666667  0.382716   NaN
6      6    0.788545    0.803118    0.555556  0.481481   NaN
7      7    0.735722    0.808831    0.555556  0.419753   NaN
8      8    0.728423    0.782399    0.611111  0.456790   NaN",0.419753,0.45679,0.555556,0.611111
64,resnet18_0.01_none_False,resnet18,none,False,0.01,65,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.954593    0.830206    0.500000  0.567901   NaN
1      1    0.834862    0.787909    0.444444  0.543210   NaN
2      2    0.894128    0.662085    0.444444  0.629630   NaN
3      3    0.831985    0.840444    0.500000  0.518519   NaN
4      4    0.806742    0.737841    0.444444  0.641975   NaN
5      5    0.806830    0.895375    0.444444  0.555556   NaN
6      6    0.813309    0.834130    0.388889  0.629630   NaN
7      7    0.806718    0.829589    0.333333  0.567901   NaN
8      8    0.776181    0.834101    0.333333  0.580247   NaN",0.567901,0.5802470000000001,0.333333,0.333333
65,resnet18_0.01_none_False,resnet18,none,False,0.01,66,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.869065    0.670556        0.45   0.64   NaN
1      1    0.832529    0.906137        0.40   0.53   NaN
2      2    0.784368    0.776172        0.50   0.52   NaN
3      3    0.820028    0.896050        0.60   0.38   NaN
4      4    0.827129    0.801489        0.55   0.46   NaN
5      5    0.781114    0.873858        0.55   0.48   NaN
6      6    0.800698    0.844426        0.50   0.47   NaN
7      7    0.702595    0.844975        0.50   0.51   NaN
8      8    0.699525    0.821735        0.50   0.48   NaN",0.51,0.48,0.5,0.5
66,resnet18_0.01_none_False,resnet18,none,False,0.01,67,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.063684    1.015067        0.70   0.33   NaN
1      1    1.062377    1.096430        0.70   0.36   NaN
2      2    0.865118    1.057195        0.45   0.44   NaN
3      3    0.837376    1.052037        0.55   0.40   NaN
4      4    0.842774    0.916134        0.45   0.52   NaN
5      5    0.821446    0.840881        0.50   0.57   NaN
6      6    0.816108    0.750931        0.40   0.66   NaN
7      7    0.763136    0.733949        0.40   0.64   NaN
8      8    0.723030    0.792002        0.35   0.61   NaN",0.64,0.61,0.4,0.35
67,resnet18_0.01_none_False,resnet18,none,False,0.01,68,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.961760    0.977304    0.611111  0.370370   NaN
1      1    0.928223    1.066908    0.555556  0.444444   NaN
2      2    0.892258    1.004894    0.500000  0.395062   NaN
3      3    0.845868    0.773063    0.444444  0.567901   NaN
4      4    0.795572    0.666875    0.277778  0.654321   NaN
5      5    0.741300    0.929334    0.555556  0.444444   NaN
6      6    0.736830    0.969413    0.555556  0.395062   NaN
7      7    0.742240    0.822407    0.500000  0.395062   NaN
8      8    0.740193    0.893621    0.500000  0.419753   NaN",0.39506199999999997,0.419753,0.5,0.5
68,resnet18_0.01_none_False,resnet18,none,False,0.01,69,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.831724    0.856085    0.555556  0.395062   NaN
1      1    0.976553    0.855277    0.500000  0.444444   NaN
2      2    0.920256    1.248258    0.444444  0.419753   NaN
3      3    0.886340    1.361151    0.555556  0.370370   NaN
4      4    0.873795    1.275168    0.666667  0.234568   NaN
5      5    0.781021    1.191973    0.555556  0.234568   NaN
6      6    0.732569    1.187805    0.666667  0.382716   NaN
7      7    0.761970    1.292783    0.555556  0.296296   NaN
8      8    0.763605    1.213380    0.444444  0.345679   NaN",0.296296,0.345679,0.555556,0.44444399999999995
69,resnet18_0.01_none_False,resnet18,none,False,0.01,70,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.978785    0.608230    0.222222  0.740741   NaN
1      1    0.892847    0.877527    0.388889  0.580247   NaN
2      2    0.794139    0.566352    0.277778  0.814815   NaN
3      3    0.720896    0.555309    0.222222  0.814815   NaN
4      4    0.672013    0.652278    0.277778  0.753086   NaN
5      5    0.891293    0.708595    0.277778  0.716049   NaN
6      6    0.935210    0.537304    0.277778  0.765432   NaN
7      7    0.764270    0.513200    0.222222  0.790123   NaN
8      8    0.753197    0.507522    0.166667  0.802469   NaN",0.7901229999999999,0.802469,0.22222199999999998,0.166667
70,resnet18_0.01_none_False,resnet18,none,False,0.01,71,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.943760    0.738517        0.60   0.52   NaN
1      1    0.973401    0.686990        0.35   0.74   NaN
2      2    0.842666    0.708482        0.40   0.68   NaN
3      3    0.710447    0.864109        0.35   0.71   NaN
4      4    0.670964    0.711789        0.25   0.72   NaN
5      5    0.708222    0.817955        0.25   0.67   NaN
6      6    0.688041    0.734266        0.40   0.66   NaN
7      7    0.717300    0.710746        0.35   0.71   NaN
8      8    0.632576    0.689620        0.20   0.74   NaN",0.71,0.74,0.35,0.2
71,resnet18_0.01_none_False,resnet18,none,False,0.01,72,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    1.039024    0.899204        0.55   0.41   NaN
1      1    0.985941    0.846345        0.55   0.52   NaN
2      2    0.958683    0.777646        0.50   0.61   NaN
3      3    0.907102    0.922098        0.50   0.44   NaN
4      4    0.887328    0.837900        0.35   0.53   NaN
5      5    0.931536    0.852982        0.50   0.50   NaN
6      6    0.756621    0.741296        0.45   0.55   NaN
7      7    0.731137    0.893571        0.55   0.46   NaN
8      8    0.750774    0.833165        0.40   0.50   NaN",0.46,0.5,0.55,0.4
72,resnet18_0.01_none_False,resnet18,none,False,0.01,73,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.000208    0.726204    0.555556  0.543210   NaN
1      1    0.940979    0.740404    0.611111  0.592593   NaN
2      2    0.898842    0.712273    0.611111  0.580247   NaN
3      3    0.887843    0.917796    0.500000  0.382716   NaN
4      4    0.806267    0.985436    0.555556  0.407407   NaN
5      5    0.880739    0.835580    0.555556  0.432099   NaN
6      6    0.804400    0.785731    0.611111  0.456790   NaN
7      7    0.787332    0.806306    0.555556  0.444444   NaN
8      8    0.790372    0.834758    0.611111  0.419753   NaN",0.44444399999999995,0.419753,0.555556,0.611111
73,resnet18_0.01_none_False,resnet18,none,False,0.01,74,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.925988    0.697818    0.333333  0.679012   NaN
1      1    0.828907    0.909791    0.500000  0.432099   NaN
2      2    0.790513    0.941276    0.500000  0.543210   NaN
3      3    0.870561    0.956763    0.500000  0.407407   NaN
4      4    0.878917    1.013662    0.611111  0.370370   NaN
5      5    0.881531    1.061080    0.611111  0.259259   NaN
6      6    0.748734    1.085546    0.722222  0.197531   NaN
7      7    0.771120    1.075432    0.722222  0.222222   NaN
8      8    0.586958    1.021675    0.666667  0.259259   NaN",0.22222199999999998,0.259259,0.722222,0.666667
74,resnet18_0.01_none_False,resnet18,none,False,0.01,75,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.873984    0.825601    0.444444  0.518519   NaN
1      1    0.856569    0.655631    0.388889  0.703704   NaN
2      2    0.799945    0.703561    0.444444  0.666667   NaN
3      3    0.858335    0.718479    0.388889  0.679012   NaN
4      4    0.818541    0.467807    0.277778  0.827160   NaN
5      5    0.780858    0.704299    0.388889  0.641975   NaN
6      6    0.706013    0.671450    0.444444  0.666667   NaN
7      7    0.739809    0.651995    0.388889  0.691358   NaN
8      8    0.684383    0.608013    0.333333  0.753086   NaN",0.691358,0.7530859999999999,0.388889,0.333333
75,resnet18_0.01_none_False,resnet18,none,False,0.01,76,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.964131    0.659452        0.35   0.71   NaN
1      1    0.816642    0.700355        0.40   0.67   NaN
2      2    0.774087    0.630405        0.25   0.72   NaN
3      3    0.910574    0.523453        0.30   0.82   NaN
4      4    0.871820    0.902847        0.55   0.55   NaN
5      5    0.746496    0.668508        0.35   0.66   NaN
6      6    0.772516    0.748006        0.35   0.65   NaN
7      7    0.792794    0.650238        0.30   0.66   NaN
8      8    0.707752    0.690864        0.45   0.65   NaN",0.66,0.65,0.3,0.45
76,resnet18_0.01_none_False,resnet18,none,False,0.01,77,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.897301    0.705384        0.50   0.62   NaN
1      1    0.920237    1.074509        0.50   0.41   NaN
2      2    0.940787    1.099712        0.45   0.43   NaN
3      3    0.886701    0.921932        0.50   0.50   NaN
4      4    0.848738    0.963725        0.55   0.49   NaN
5      5    0.785928    1.139701        0.65   0.48   NaN
6      6    0.789208    0.757067        0.50   0.58   NaN
7      7    0.829241    0.734446        0.55   0.59   NaN
8      8    0.751423    0.728118        0.50   0.57   NaN",0.59,0.57,0.55,0.5
77,resnet18_0.01_none_False,resnet18,none,False,0.01,78,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.925139    0.774642    0.555556  0.506173   NaN
1      1    0.948928    0.893967    0.611111  0.382716   NaN
2      2    0.826811    0.973547    0.555556  0.407407   NaN
3      3    0.814259    0.990247    0.611111  0.308642   NaN
4      4    0.811414    1.078910    0.666667  0.333333   NaN
5      5    0.748038    1.097462    0.555556  0.345679   NaN
6      6    0.737557    1.215247    0.666667  0.333333   NaN
7      7    0.712938    1.170134    0.722222  0.271605   NaN
8      8    0.714986    1.122810    0.722222  0.296296   NaN",0.27160500000000004,0.296296,0.722222,0.722222
78,resnet18_0.01_none_False,resnet18,none,False,0.01,79,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.958107    0.885707    0.555556  0.432099   NaN
1      1    0.750590    0.952473    0.444444  0.493827   NaN
2      2    0.956311    1.018285    0.611111  0.345679   NaN
3      3    0.966301    1.002098    0.666667  0.333333   NaN
4      4    0.945921    0.832485    0.444444  0.481481   NaN
5      5    0.855865    1.052439    0.666667  0.283951   NaN
6      6    0.819558    1.100570    0.666667  0.259259   NaN
7      7    0.771456    0.932781    0.666667  0.395062   NaN
8      8    0.748845    1.077521    0.666667  0.271605   NaN",0.39506199999999997,0.27160500000000004,0.666667,0.666667
79,resnet18_0.01_none_False,resnet18,none,False,0.01,80,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.029086    1.185249    0.722222  0.246914   NaN
1      1    0.831505    1.213228    0.722222  0.234568   NaN
2      2    0.820181    1.065628    0.666667  0.246914   NaN
3      3    0.826437    0.878853    0.444444  0.493827   NaN
4      4    0.841412    0.814845    0.500000  0.469136   NaN
5      5    0.920106    0.901191    0.611111  0.395062   NaN
6      6    0.767350    1.136344    0.611111  0.283951   NaN
7      7    0.759973    1.058563    0.555556  0.308642   NaN
8      8    0.809754    1.088453    0.666667  0.259259   NaN",0.308642,0.259259,0.555556,0.666667
80,resnet18_0.01_none_False,resnet18,none,False,0.01,81,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.887162    0.869768        0.55   0.36   NaN
1      1    0.754532    0.912587        0.60   0.46   NaN
2      2    0.844630    0.795705        0.40   0.61   NaN
3      3    0.820479    0.806294        0.35   0.65   NaN
4      4    0.793640    0.993046        0.50   0.49   NaN
5      5    0.783274    0.936917        0.40   0.51   NaN
6      6    0.819313    0.887311        0.50   0.48   NaN
7      7    0.830821    0.925891        0.45   0.49   NaN
8      8    0.705201    0.929335        0.45   0.51   NaN",0.49,0.51,0.45,0.45
81,resnet18_0.01_none_False,resnet18,none,False,0.01,82,"   epoch  train_loss  valid_loss  error_rate  AUROC  time
0      0    0.818226    0.789329        0.60   0.47   NaN
1      1    0.875105    1.078805        0.65   0.38   NaN
2      2    0.923168    1.375140        0.70   0.26   NaN
3      3    0.922581    1.010676        0.65   0.23   NaN
4      4    0.806843    0.967042        0.60   0.35   NaN
5      5    0.794012    0.911334        0.70   0.35   NaN
6      6    0.766844    0.923217        0.55   0.40   NaN
7      7    0.759829    0.937871        0.65   0.35   NaN
8      8    0.749859    0.988169        0.60   0.42   NaN",0.35,0.42,0.65,0.6
82,resnet18_0.01_none_False,resnet18,none,False,0.01,83,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.971338    0.855155    0.555556  0.592593   NaN
1      1    0.847143    0.660507    0.500000  0.679012   NaN
2      2    0.830519    0.757049    0.500000  0.567901   NaN
3      3    0.794527    0.829763    0.555556  0.469136   NaN
4      4    0.858933    0.874641    0.500000  0.518519   NaN
5      5    0.811604    0.780068    0.444444  0.481481   NaN
6      6    0.808454    0.844439    0.611111  0.395062   NaN
7      7    0.837835    0.804121    0.555556  0.469136   NaN
8      8    0.803723    0.772664    0.611111  0.469136   NaN",0.46913599999999994,0.46913599999999994,0.555556,0.611111
